0.0517982,0.0229838,0.0433443,0.0502572,0.0711208,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0593549,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.0117151,0.07107,0.376497,1.26664e-005,0.00029268,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,0.000244435,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,4.82451e-005,0.00029289,0.000412241,0.000355537,0.000188527,0.0517982
0.00190015,0.0285599,0.00947072,0.0167812,0.0102964,0.0330634,0.0263398,0.0943779,0.0119919,0.0297029,0.0967186,0.0117151,0.0234302,0.0117151,0.07104,0.0117151,0.0117151,0.0117151,0.0242096,0.0234302,0.0117151,0.0264581,0.0234302,0.0117151,0.364734,1.03204e-010,8.0823e-010,1.61646e-009,1.82536e-009,8.0823e-010,1.61646e-009,1.67024e-009,8.0823e-010,8.0823e-010,8.0823e-010,4.90109e-009,8.0823e-010,1.61646e-009,8.0823e-010,6.67267e-009,2.04922e-009,8.27325e-010,1.58756e-006,4.4307e-007,5.56169e-007,1.73199e-007,2.82283e-007,3.8843e-005,0.000117135,0.00190015
0.0327496,0.0017888,0.0254003,0.110516,0.0204607,0.0119183,0.023646,0.0120665,0.0120665,0.0120665,0.0120665,0.0241329,0.0120665,0.0120665,0.0120665,0.0120665,0.0249049,0.0482659,0.0120665,0.0120665,0.0241329,0.0723988,0.0120665,0.0120665,0.400625,6.7391e-006,2.48969e-005,2.48969e-005,0.000149381,4.97938e-005,2.48969e-005,2.48969e-005,9.95876e-005,5.13866e-005,2.48969e-005,2.48969e-005,2.48969e-005,2.48969e-005,4.97938e-005,2.48969e-005,2.48969e-005,2.48969e-005,2.48969e-005,4.87892e-005,4.89816e-005,8.40892e-005,0.000454197,0.00015637,1.46729e-005,0.0327496
0.000750476,0.000103913,0.00281752,0.000769244,0.0200012,0.000216248,0.00177857,0.0254103,0.0415186,0.050292,0.0398767,0.0527257,0.023646,0.0490378,0.0361994,0.0120665,0.0965317,0.0120665,0.0361994,0.0120665,0.0120665,0.0361994,0.0120665,0.0361994,0.388534,2.7485e-011,6.25643e-010,2.08548e-010,6.25643e-010,2.08548e-010,2.08548e-010,6.25643e-010,2.08548e-010,1.66838e-009,2.08548e-010,6.25643e-010,8.47532e-010,4.0868e-010,1.8188e-009,1.68385e-007,2.12364e-007,3.49202e-007,2.14157e-007,2.99178e-008,4.43461e-007,4.11006e-005,3.14852e-006,1.15557e-005,5.20635e-005,0.000750476
0.000460444,5.71935e-005,0.00098455,0.00459176,0.00942735,0.00459331,0.00915457,0.031632,0.084485,0.0267543,0.0124068,0.0256106,0.0253953,0.0365718,0.0482628,0.0241314,0.0120657,0.0723942,0.0241314,0.0645749,0.0143815,0.0120657,0.0525092,0.0143815,0.388485,1.37408e-011,1.24279e-010,4.53764e-010,1.04267e-010,1.24279e-010,5.58031e-010,2.08534e-010,6.25603e-010,1.04267e-010,2.08534e-010,4.17069e-010,3.1604e-010,4.38015e-010,4.41729e-010,2.13991e-010,4.61454e-010,3.55292e-007,1.33297e-007,3.85773e-008,3.86331e-008,1.93327e-005,9.41635e-006,2.02316e-006,2.34572e-007,0.000460444
2.43444e-007,9.24286e-006,0.000129308,0.00132159,0.009567,0.0503655,0.13772,0.0180286,0.0188316,0.0728409,0.0120657,0.0120657,0.0120657,0.0120657,0.0120657,0.0361971,0.0120657,0.0120657,0.0688212,0.0120657,0.0120657,0.0120657,0.0120657,0.0505786,0.402866,1.26001e-022,7.71399e-021,1.8402e-021,1.8402e-021,1.8402e-021,1.8402e-021,1.04963e-020,1.8402e-021,1.8402e-021,5.5206e-021,1.8402e-021,1.8402e-021,1.8402e-021,1.8402e-021,1.8402e-021,1.11093e-020,1.40055e-018,1.34083e-018,1.02425e-017,1.8266e-015,1.69193e-013,1.13973e-011,5.43789e-010,1.89543e-008,2.43444e-007
0.000868822,0.0204173,8.48328e-007,4.57211e-005,0.000701951,0.0067638,0.0430046,0.0381451,0.0467464,0.00972326,0.0164547,0.0564937,0.0233578,0.0233578,0.0116789,0.0583945,0.0817523,0.0233578,0.0233578,0.0233578,0.0233578,0.0233578,0.0116789,0.0350367,0.376416,3.16594e-006,3.61827e-005,1.20609e-005,2.41218e-005,2.41218e-005,2.41218e-005,2.41218e-005,2.41218e-005,8.44264e-005,6.03045e-005,1.20609e-005,2.41218e-005,2.41218e-005,0.000116208,3.38475e-005,2.00008e-005,9.61577e-005,7.84647e-005,0.00013251,2.77694e-005,3.60091e-006,2.81373e-007,6.08962e-009,0.0204173,0.000868822
0.000338842,6.7416e-009,1.85044e-006,7.56468e-005,9.62814e-006,4.12543e-007,0.000391373,0.000217599,0.00255915,0.000147445,1.87926e-005,0.0133165,1.67016e-006,2.55662e-005,1.93318e-005,0.00060136,0.0296269,0.00303119,0.0367056,0.0955542,0.0005703,0.00305362,0.0688966,0.368029,0.376404,6.65677e-012,1.59182e-009,5.9477e-010,3.95149e-011,9.83643e-012,1.01079e-007,7.7497e-008,9.59313e-009,1.24592e-007,3.79859e-009,1.6276e-010,2.42073e-010,2.1078e-011,1.36542e-005,2.56833e-008,3.02057e-007,5.25343e-006,6.69573e-007,1.60025e-006,1.03453e-007,3.21816e-006,3.78623e-005,1.23447e-006,5.05794e-009,0.000338842
0.000201555,1.35505e-010,1.02906e-007,2.07117e-005,2.51275e-007,5.25923e-006,5.30207e-005,0.000553852,0.000592706,0.000173262,0.000359809,0.00804117,7.34687e-005,7.19828e-006,1.29842e-005,0.000784854,0.00172055,0.0424366,0.0260953,0.0478683,0.000392655,0.0122624,0.119671,0.303651,0.434798,3.84474e-012,6.56683e-010,5.16546e-010,7.93397e-011,3.38624e-012,5.04295e-008,2.75478e-008,8.9231e-008,5.43037e-009,3.3006e-009,6.82824e-011,4.54071e-011,7.53312e-008,8.25347e-006,3.69688e-007,1.78201e-007,1.21422e-006,1.1352e-006,1.08785e-007,1.61666e-008,1.03005e-009,1.03665e-005,5.15848e-008,1.08471e-010,0.000201555
4.22875e-008,1.06659e-009,8.40625e-009,1.0098e-008,1.62963e-010,9.26817e-009,2.04556e-007,3.04158e-007,2.20002e-006,1.87314e-007,1.70699e-009,8.73487e-007,1.72636e-005,3.60767e-005,8.25085e-007,3.48876e-007,4.13855e-005,0.000366598,0.000350938,0.00131206,0.00443714,0.00157062,0.240324,0.234988,0.516551,1.00974e-023,2.24226e-021,4.58166e-021,1.74317e-015,9.81901e-015,5.80099e-015,3.79086e-013,7.90383e-013,1.78271e-013,3.0056e-015,4.3506e-013,3.79291e-011,3.62627e-011,3.66582e-012,1.43423e-014,9.61298e-011,2.25579e-009,6.23098e-010,4.19483e-010,3.79346e-011,4.08244e-011,5.04902e-009,4.21175e-009,1.06549e-009,4.22875e-008
0.000114374,3.03511e-012,5.08329e-009,5.15435e-007,1.11073e-005,6.36123e-008,8.1875e-006,0.000358172,0.00532412,4.22355e-005,0.000905853,0.00182964,0.000491642,0.00648149,0.0293303,0.0443943,0.000889046,0.0173606,0.0227252,0.0964407,0.0256742,0.0256742,0.102697,0.205394,0.413733,1.82923e-012,2.22095e-010,1.11047e-010,2.77618e-011,2.77618e-011,2.08138e-010,4.90456e-011,5.61631e-011,3.83355e-012,4.66738e-008,3.08679e-008,6.82826e-009,5.18474e-010,3.84716e-009,1.9057e-009,1.33212e-010,5.45909e-006,3.67628e-007,8.41227e-009,6.54255e-011,2.27778e-008,1.05754e-009,1.56364e-011,1.24481e-014,0.000114374
1.59288e-008,9.31528e-010,1.46795e-010,6.50409e-009,7.94026e-008,8.45887e-007,8.5814e-010,3.04467e-011,3.61284e-007,1.9458e-005,1.99643e-009,1.39808e-005,0.000305255,0.000334152,0.00341939,0.0447889,0.14125,0.0880435,0.0513485,0.0513485,0.0513485,0.0513485,0.0513485,0.0513485,0.413733,2.02189e-024,1.22492e-022,1.22492e-022,1.22492e-022,1.22492e-022,1.22492e-022,1.22492e-022,2.10028e-022,6.73218e-022,1.04203e-019,3.77954e-015,7.38692e-016,3.29064e-013,3.01117e-014,1.05054e-015,2.0457e-011,7.58888e-013,1.28039e-016,4.39948e-013,8.66443e-010,8.14989e-011,1.33243e-011,7.33978e-011,9.30574e-010,1.59288e-008
8.53719e-009,4.74639e-007,1.01807e-005,1.10017e-007,0.000172051,0.00216817,0.0384008,0.108805,0.0115508,0.0338559,0.0740518,0.0264708,0.0132354,0.0264708,0.0132354,0.0132354,0.0132354,0.0264708,0.0132354,0.0264708,0.0264708,0.0264708,0.0264708,0.0132354,0.466276,1.13933e-024,1.57866e-023,3.15732e-023,3.15732e-023,3.15732e-023,3.15732e-023,1.57866e-023,3.15732e-023,1.57866e-023,1.57866e-023,1.57866e-023,3.15732e-023,1.57866e-023,3.15732e-023,8.83256e-023,8.06807e-023,2.75264e-023,2.59289e-022,4.46704e-020,2.39652e-015,1.8547e-013,2.37196e-016,1.07034e-011,4.86671e-010,8.53719e-009
7.69303e-015,0.00826951,0.0175956,0.00382532,0.0268157,0.0050726,0.0175766,0.035683,0.0143579,0.0116564,0.0182637,0.0398304,0.00557626,0.0247862,0.0132354,0.0397063,0.0397063,0.0264708,0.0397063,0.0132354,0.0397063,0.0132354,0.0397063,0.0661771,0.439805,6.56473e-049,9.63367e-047,5.7802e-047,1.92673e-047,5.7802e-047,1.92673e-047,5.7802e-047,3.85347e-047,5.7802e-047,5.7802e-047,1.92673e-047,3.60824e-047,7.91689e-045,5.65492e-044,2.59299e-044,1.65491e-044,2.03846e-044,5.06609e-044,2.49543e-044,7.20182e-045,3.80715e-044,5.29672e-042,2.43637e-041,1.11673e-038,7.88805e-018
0.00101807,0.000509034,0.00101807,0.000509034,0.00305421,0.000509034,0.000509034,0.000509034,0.00407227,0.000509034,0.000509034,0.0015271,0.00509034,0.00203614,0.00101807,0.0162891,0.000509034,0.0015271,0.00101807,0.0804274,0.0254517,0.015271,0.00610841,0.148129,0.362766,0.00297716,0.148129,0.00610841,0.015271,0.0254517,0.0804274,0.00101807,0.0015271,0.000509034,0.0162891,0.00101807,0.00203614,0.00509034,0.0015271,0.000509034,0.000509034,0.00407227,0.000509034,0.000509034,0.000509034,0.00305421,0.000509034,0.00101807,0.000509034,0.00101807
0.026687,0.00020795,0.0530273,0.0022906,0.0022906,0.000572649,0.00324501,0.00171795,0.00209971,0.00362678,0.00286325,0.000954415,0.110903,0.000954415,0.110903,0.110903,0.000190883,0.111476,0.000572649,0.00400855,0.000954415,0.0022906,0.00248148,0.0011453,0.36175,6.09135e-006,4.69971e-006,1.01827e-005,9.39943e-006,3.91643e-006,1.6449e-005,2.34986e-006,0.000457439,7.83285e-007,0.000455089,0.000455089,3.91643e-006,0.000455089,3.91643e-006,1.17493e-005,1.48824e-005,8.61614e-006,7.04957e-006,1.33159e-005,2.34986e-006,9.39943e-006,9.39943e-006,0.0530273,0.00020795,0.026687
0.0507816,0.0118311,0.0135275,0.0176488,0.00417622,0.0180313,0.0444862,0.00980316,0.00876519,0.0246649,0.00774599,0.00387299,0.0381184,0.0379146,0.00428068,0.00387299,0.0511643,0.0774599,0.00428068,0.0391376,0.0379146,0.0101921,0.0603372,0.00611525,0.361747,3.04568e-006,1.25727e-005,0.000124051,2.09545e-005,7.79508e-005,8.04653e-005,8.8009e-006,0.000159254,0.000105192,7.96272e-006,8.8009e-006,7.79508e-005,7.83699e-005,7.96272e-006,1.59254e-005,5.07099e-005,1.80209e-005,4.02271e-005,0.000182548,7.39912e-005,1.7137e-005,7.24216e-005,5.55099e-005,4.85486e-005,0.0507816
0.00160605,0.0088445,0.00592873,0.0150067,0.0071228,0.027779,0.0134523,0.0249936,0.0657941,0.0502055,0.00122305,0.0379146,0.0379146,0.0379146,0.00754214,0.00387299,0.043826,0.016715,0.0442337,0.048922,0.00428068,0.0379146,0.0880596,0.00550373,0.361747,6.41066e-012,4.75368e-011,7.60589e-010,3.27476e-010,3.69731e-011,4.22549e-010,3.82055e-010,1.44371e-010,3.78534e-010,3.34518e-011,6.5143e-011,3.27476e-010,3.27476e-010,3.27476e-010,1.05637e-011,2.11349e-007,2.76972e-007,1.05215e-007,5.663e-008,1.16941e-007,1.46142e-005,3.07899e-005,1.21643e-005,1.81467e-005,0.00160605
0.0305198,0.00189453,0.0281124,0.00818699,0.0464731,0.0456196,0.00525047,0.051592,0.0373949,0.0598333,0.040584,0.0347863,0.00579769,0.0115954,0.0173932,0.0115954,0.0173932,0.0289886,0.00579769,0.0192495,0.00579769,0.0115954,0.0173932,0.064071,0.361746,1.52284e-006,6.59312e-005,1.78982e-005,1.1932e-005,5.96601e-006,1.98084e-005,5.96601e-006,2.98303e-005,1.78982e-005,1.1932e-005,1.78982e-005,1.1932e-005,5.96601e-006,3.57963e-005,4.17623e-005,6.15705e-005,3.84806e-005,0.000105962,1.07837e-005,9.3696e-005,9.54489e-005,1.68149e-005,8.65489e-005,7.77417e-006,0.0305198
0.000592695,5.77976e-005,0.00269865,0.00036997,0.0200931,0.000107425,0.00189452,0.0108066,0.0173634,0.0372905,0.0470446,0.0420589,0.015612,0.0470256,0.0459162,0.0598333,0.0115956,0.0250472,0.0347861,0.0347861,0.0231909,0.0476816,0.0633286,0.0484242,0.361746,1.60266e-012,1.0467e-010,1.36886e-010,1.03065e-010,5.01277e-011,7.5191e-011,7.5191e-011,5.41402e-011,2.50641e-011,1.29331e-010,9.92489e-011,2.03085e-010,1.64642e-008,4.43546e-008,4.96124e-008,7.84907e-008,3.65846e-008,2.27694e-008,7.97533e-009,1.10205e-007,2.06342e-005,7.5831e-007,5.53695e-006,2.89285e-005,0.000592695
0.000334568,4.69289e-005,0.000928336,0.012674,0.00459103,0.0438521,0.0126756,0.0291395,0.0320707,0.00761964,0.00999201,0.0342294,0.0604941,0.0521796,0.0661882,0.00579769,0.0115954,0.0521794,0.00579769,0.0115954,0.0719872,0.00579769,0.0775603,0.0285793,0.361746,8.01332e-013,3.08874e-011,8.38241e-011,6.26592e-012,7.7801e-011,1.25318e-011,6.26592e-012,5.63934e-011,1.25318e-011,6.26592e-012,7.15336e-011,5.63937e-011,1.30625e-010,7.39119e-011,2.15758e-011,8.01908e-009,3.37519e-008,3.06671e-008,1.33401e-008,4.61983e-008,9.6634e-009,1.3002e-005,9.53334e-007,9.62863e-008,0.000334568
1.09075e-007,5.58358e-006,9.69092e-005,0.00115336,0.00938702,0.0208102,0.0218894,0.0845813,0.0258171,0.0177135,0.00775439,0.036073,0.0237148,0.0347863,0.0347863,0.0244905,0.119259,0.0459724,0.0115954,0.0115954,0.0487951,0.0347863,0.0115954,0.0115954,0.361746,4.43774e-025,1.38659e-023,1.38659e-023,4.1598e-023,5.83499e-023,1.38659e-023,1.38659e-023,5.49745e-023,1.42612e-022,2.92861e-023,4.1598e-023,4.1598e-023,2.76433e-020,4.20485e-020,9.03892e-021,2.06478e-020,3.00938e-020,9.85925e-020,2.48719e-017,2.36456e-017,1.0397e-014,1.24523e-012,1.01989e-010,5.72806e-009,1.09075e-007
0.0182448,1.86564e-006,4.93474e-005,0.000758013,0.00727728,0.0377367,0.0069771,0.0101704,0.0186413,0.0367949,0.0538263,0.0245494,0.00961963,0.0181075,0.0192396,0.0603592,0.0115894,0.0347682,0.0637417,0.0758878,0.0585037,0.0353249,0.0057947,0.0115894,0.361745,7.61416e-007,5.96599e-006,2.983e-006,1.81845e-005,3.01165e-005,3.90655e-005,3.2813e-005,1.7898e-005,5.96599e-006,3.10717e-005,9.90418e-006,1.86047e-005,9.88374e-006,2.52234e-005,5.53041e-005,3.78051e-005,1.91531e-005,1.04497e-005,1.07456e-005,5.81194e-005,1.49388e-005,1.94466e-006,1.51899e-007,6.69919e-009,0.0182448
0.000224216,3.76649e-009,4.99988e-007,3.99436e-005,5.12013e-006,2.22179e-007,0.000199938,0.000195568,0.00225306,7.55328e-005,9.83114e-006,0.0115367,1.86562e-006,2.81985e-005,2.11488e-005,0.000649725,0.0260015,0.00332676,0.0383261,0.0981197,0.000207922,0.00638769,0.0367949,0.413594,0.361745,4.00666e-013,2.23613e-010,3.97462e-011,1.03465e-011,4.48968e-013,2.58954e-008,2.0209e-008,2.63035e-009,2.73646e-008,1.02638e-009,4.45378e-011,6.67953e-011,5.89127e-012,5.9176e-006,6.72255e-009,7.74476e-008,2.31254e-006,3.00994e-007,4.09592e-007,5.56302e-008,1.70905e-006,1.99821e-005,3.33439e-007,2.82535e-009,0.000224216
8.97625e-005,4.28901e-005,4.55333e-008,1.08925e-005,1.63198e-007,3.03549e-006,4.35778e-005,0.000461266,0.000313753,0.000148183,0.000305571,0.00698882,3.91238e-005,4.34555e-006,1.65791e-005,0.000605715,0.0017074,0.029797,0.00943571,0.0264076,0.0490599,0.0128041,0.122294,0.377541,0.361745,2.00333e-013,1.0206e-010,6.60516e-011,1.03698e-011,1.29212e-008,6.96225e-009,2.49023e-009,1.56795e-008,1.34814e-009,6.37468e-010,2.18148e-011,6.86002e-012,2.00681e-008,3.58667e-006,1.569e-007,7.61256e-008,3.21707e-007,4.73202e-007,4.47169e-008,4.66946e-009,3.34671e-010,5.44906e-006,2.27958e-008,3.43226e-005,8.97625e-005
