0.5,4.04162e-043,8.24055e-044,4.07972e-044,4.07972e-044,4.07972e-044,4.74129e-044,1.1957e-056,1.02886e-056,1.02886e-056,1.02886e-056,2.07818e-056,1.01925e-055,0.5
0.346154,0.153846,5.78619e-043,8.57438e-044,8.57438e-044,8.57438e-044,4.76894e-043,1.20267e-055,2.16237e-056,2.16237e-056,2.16237e-056,1.45921e-055,0.153846,0.346154
0.5,4.9475e-022,4.15601e-022,3.45287e-022,3.45287e-022,3.45287e-022,3.45287e-022,4.35389e-035,4.35389e-035,4.35389e-035,4.35389e-035,5.2405e-035,6.23853e-035,0.5
0.346154,0.153846,4.8065e-085,2.40841e-085,2.7597e-085,1.95475e-085,5.30361e-085,2.67502e-097,9.85935e-098,1.39193e-097,1.21475e-097,2.4243e-097,0.153846,0.346154
0.5,3.78867e-043,8.09942e-043,2.30089e-043,5.72114e-043,3.42026e-043,2.92451e-043,7.37529e-056,8.62551e-056,1.44281e-055,5.80259e-056,2.04259e-055,9.5546e-056,0.5
0.5,6.4778e-043,3.82491e-043,1.9449e-042,7.04783e-043,7.39548e-043,8.31476e-043,2.09689e-055,1.86506e-055,1.77739e-055,4.90482e-055,9.646e-056,1.63363e-055,0.5
0.5,4.08279e-022,3.09229e-022,6.18458e-022,1.7161e-021,5.68371e-022,9.6256e-022,1.21374e-034,7.16685e-035,2.16391e-034,7.79842e-035,3.89921e-035,5.14817e-035,0.5
0.346154,0.153846,2.5059e-042,1.28601e-041,2.01524e-042,1.3198e-042,2.30287e-042,5.8076e-055,3.32838e-055,5.08221e-055,3.24318e-054,6.31961e-055,0.153846,0.346154
0.5,3.99846e-022,3.99846e-022,1.38317e-021,5.46562e-021,7.58761e-022,7.58761e-022,9.56756e-035,9.56756e-035,6.89185e-034,1.7441e-034,5.04184e-035,5.04184e-035,0.5
0.346154,0.153846,3.64451e-021,9.17918e-021,3.3033e-021,1.049e-021,1.15601e-021,1.45767e-034,1.32273e-034,4.16528e-034,1.15745e-033,4.59553e-034,0.153846,0.346154
0.5,1.42269e-011,1.42269e-011,6.31461e-011,3.46923e-011,8.51559e-011,5.93434e-011,3.74144e-024,5.36885e-024,2.18725e-024,3.98119e-024,8.96967e-025,8.96967e-025,0.5
0.5,3.2549e-169,7.67854e-169,3.76619e-169,1.17156e-168,1.96337e-169,1.31756e-169,1.32909e-181,1.98055e-181,1.18182e-180,3.79916e-181,7.74576e-181,3.2834e-181,0.5
0.5,4.90215e-085,1.05556e-084,2.71101e-085,3.9159e-085,1.17537e-084,6.26728e-086,3.16107e-098,5.9283e-097,1.97509e-097,1.36737e-097,5.32403e-097,2.47253e-097,0.5
0.5,1.14676e-084,9.78256e-085,7.35181e-085,1.59126e-084,2.19087e-084,2.50691e-085,1.26443e-097,1.10503e-096,8.02597e-097,3.70809e-097,4.9341e-097,5.78402e-097,0.5
0.5,2.51151e-043,5.02302e-043,1.04917e-042,1.2597e-042,9.01284e-043,1.28731e-042,3.24644e-055,2.27294e-055,3.17681e-055,2.6459e-055,1.26675e-055,6.33375e-056,0.5
0.346154,0.153846,2.25752e-084,4.46802e-084,1.33446e-083,1.74095e-084,5.76103e-084,2.90573e-096,8.78094e-097,6.73071e-096,2.25357e-096,1.13864e-096,0.153846,0.346154
0.5,2.502e-043,5.55704e-042,2.78721e-042,6.35792e-043,6.35792e-043,6.35792e-043,1.6034e-055,1.6034e-055,1.6034e-055,7.02903e-055,1.40142e-054,6.30977e-056,0.5
0.5,3.83195e-042,4.99077e-042,5.38672e-042,1.70789e-042,2.80678e-042,2.27956e-042,5.74878e-055,7.07838e-055,4.30711e-055,1.35847e-054,1.25862e-054,9.66375e-055,0.5
0.5,8.80679e-022,8.80679e-022,2.47067e-021,9.99782e-022,1.73337e-021,2.20077e-021,2.77504e-034,2.18568e-034,1.26067e-034,3.11537e-034,1.11049e-034,1.11049e-034,0.5
0.346154,0.153846,1.01674e-083,1.19414e-082,1.20566e-082,3.18027e-083,1.59203e-082,8.02985e-095,1.60406e-095,6.08109e-095,6.02298e-095,5.12823e-096,0.153846,0.346154
0.5,4.78296e-042,3.94755e-042,1.13186e-041,1.19222e-041,3.34195e-042,6.69408e-042,1.68817e-054,8.42803e-055,3.00664e-054,2.85442e-054,9.95528e-055,1.20621e-054,0.5
0.5,1.9461e-041,6.09709e-042,2.98242e-042,2.22301e-041,1.3867e-042,3.18574e-041,8.03406e-054,3.4971e-055,5.60617e-054,7.52133e-055,1.53762e-054,4.90785e-054,0.5
0.5,3.4423e-021,1.6773e-021,9.88843e-022,4.23974e-021,2.5931e-021,5.39062e-021,6.79726e-034,3.26975e-034,5.34607e-034,1.24688e-034,2.11498e-034,4.34055e-034,0.5
0.346154,0.153846,1.43335e-040,3.06977e-041,6.78755e-041,4.50821e-041,4.90685e-041,1.23745e-053,1.13692e-053,1.71174e-053,7.74161e-054,3.61474e-053,0.153846,0.346154
0.5,9.27446e-021,3.70071e-021,8.50834e-021,6.62367e-021,2.80658e-021,5.75004e-021,7.25047e-034,3.53894e-034,8.35206e-034,1.07285e-033,4.66639e-034,1.16946e-033,0.5
0.346154,0.153846,1.14156e-020,6.77745e-021,2.51485e-020,1.44335e-020,1.55526e-020,1.96109e-033,1.81999e-033,3.17108e-033,8.54598e-034,1.43944e-033,0.153846,0.346154
0.5,5.34218e-011,5.34218e-011,5.34218e-011,1.90116e-010,1.0759e-010,8.36093e-011,5.27133e-024,6.78327e-024,1.19863e-023,3.3681e-024,3.3681e-024,3.3681e-024,0.5
0.5,3.16993e-080,1.12091e-080,2.02965e-080,1.17145e-080,1.81004e-080,1.99103e-080,1.00423e-092,9.12941e-093,5.90851e-093,1.02371e-092,5.65361e-093,1.59884e-092,0.5
0.5,2.56455e-040,1.004e-041,2.27843e-040,4.19665e-041,4.19665e-041,9.38302e-041,2.36628e-053,1.05834e-053,1.05834e-053,5.74594e-053,2.53197e-054,6.46752e-053,0.5
0.5,9.70125e-041,1.09381e-040,3.12522e-040,4.21477e-040,2.05823e-040,1.97988e-040,4.99299e-053,5.1906e-053,1.06292e-052,7.88146e-053,2.75846e-053,2.44655e-053,0.5
0.5,2.96738e-020,2.45429e-021,1.13348e-020,4.44028e-021,1.93665e-020,6.05701e-021,7.63748e-034,2.44199e-033,5.59893e-034,1.42926e-033,3.09472e-034,3.74171e-033,0.5
0.5,8.21087e-040,1.56253e-039,6.61853e-040,7.27357e-040,1.48939e-039,1.14595e-040,2.88993e-053,3.75605e-052,1.83431e-052,1.66912e-052,3.94053e-052,2.07069e-052,0.5
0.5,1.22715e-020,2.59312e-020,4.0979e-020,3.27659e-021,4.89864e-020,1.52089e-020,1.91773e-033,6.17688e-033,4.13158e-034,5.16723e-033,3.26978e-033,1.54737e-033,0.5
0.5,1.84553e-020,2.43131e-020,5.30814e-020,4.64335e-020,1.194e-019,3.16235e-020,3.98751e-033,1.50556e-032,5.85501e-033,6.69328e-033,3.06576e-033,2.32712e-033,0.5
0.5,7.16307e-011,2.57646e-010,9.30076e-011,1.69712e-010,3.44293e-010,1.46868e-010,9.2595e-024,2.17066e-023,1.06999e-023,5.86388e-024,1.62439e-023,4.51613e-024,0.5
0.346154,0.153846,1.66899e-038,6.43173e-039,4.31729e-038,4.39121e-039,1.53393e-038,3.86834e-051,1.1074e-051,1.08876e-050,1.62201e-051,4.20901e-051,0.153846,0.346154
0.5,3.8625e-020,1.45149e-019,1.46371e-020,3.21649e-020,2.32172e-019,1.23852e-019,1.56168e-032,2.92753e-032,4.0558e-033,1.84565e-033,1.83026e-032,4.87042e-033,0.5
0.479167,0.0208333,9.45281e-020,3.7181e-019,8.33429e-020,2.63747e-019,3.59773e-019,4.53646e-032,3.32568e-032,1.0509e-032,4.68832e-032,1.19195e-032,0.0208333,0.479167
0.5,2.69022e-010,1.15295e-010,6.75471e-010,3.44432e-010,6.95419e-010,6.6648e-011,4.20188e-024,4.38434e-023,2.17152e-023,4.25867e-023,7.26909e-024,1.69612e-023,0.5
0.5,1.20215e-018,1.95017e-019,4.58867e-019,5.42702e-019,8.35599e-019,1.45825e-018,1.8387e-031,1.05362e-031,6.84312e-032,5.78605e-032,2.45905e-032,1.51585e-031,0.5
0.5,5.03011e-010,2.60382e-010,3.37897e-010,2.37195e-009,2.86411e-010,5.72823e-010,3.61126e-023,1.80563e-023,1.49543e-022,2.13036e-023,1.64166e-023,3.17139e-023,0.5
0.5,1.62383e-009,1.84436e-009,4.42918e-010,1.39297e-009,1.38229e-009,1.97818e-009,1.24705e-022,8.7142e-023,8.78212e-023,2.79247e-023,1.16282e-022,1.02379e-022,0.5
0.499907,3.5761e-005,8.6481e-006,1.76953e-005,2.99039e-005,1.64158e-005,7.77343e-005,2.44994e-018,5.17483e-019,9.42677e-019,5.5782e-019,2.72623e-019,1.12734e-018,0.499907
0.5,3.05163e-160,2.3389e-159,3.17021e-159,1.32034e-159,3.25565e-159,1.68697e-159,1.6999e-171,3.28107e-171,1.33072e-171,3.19544e-171,2.35777e-171,3.0767e-172,0.5
0.5,3.49378e-080,2.48525e-080,4.97049e-080,2.48525e-080,1.23854e-080,7.30598e-080,3.68099e-092,6.24078e-093,1.25253e-092,2.50505e-092,1.25253e-092,1.76124e-092,0.5
0.5,7.44104e-080,4.08427e-080,9.35939e-080,4.39e-080,1.59389e-079,2.74496e-080,1.38277e-092,8.03123e-092,2.21225e-092,4.71704e-092,2.05856e-092,3.75097e-092,0.5
0.5,2.46569e-040,1.23284e-040,1.50892e-040,2.20859e-040,2.10503e-040,3.73919e-040,9.41835e-053,5.30371e-053,5.56495e-053,3.80305e-053,3.10743e-053,6.21487e-053,0.5
0.346154,0.153846,7.61523e-079,2.08945e-079,1.10625e-079,4.01178e-079,2.76071e-079,1.39082e-091,2.02146e-091,5.57481e-092,1.05297e-091,3.8384e-091,0.153846,0.346154
0.5,1.63084e-040,1.63084e-040,1.63084e-040,4.44323e-040,1.59175e-039,1.26719e-040,3.19119e-053,4.01025e-052,1.11984e-052,4.11087e-053,4.11087e-053,4.11087e-053,0.5
0.5,1.51624e-039,3.76993e-040,9.66917e-040,7.79942e-041,1.33615e-039,1.02981e-039,2.59383e-052,3.36636e-052,1.96508e-053,2.43634e-052,9.50084e-053,3.82183e-052,0.5
0.5,6.50337e-021,1.13038e-020,7.65918e-020,1.96333e-020,2.56298e-020,5.99644e-021,7.54808e-034,3.22785e-033,2.47304e-033,9.65041e-033,1.42503e-033,8.19917e-034,0.5
0.5,6.2931e-078,3.24094e-078,6.26981e-078,7.0614e-078,1.17201e-078,4.09623e-078,2.06362e-090,5.90518e-091,3.55818e-090,3.15974e-090,1.63347e-090,3.17227e-090,0.5
0.5,5.38705e-040,2.59382e-039,1.45793e-039,2.56738e-039,3.75569e-040,3.0748e-039,7.74491e-052,9.46219e-053,6.46883e-052,3.67406e-052,6.53791e-052,1.35797e-052,0.5
0.5,4.76451e-039,4.81349e-039,1.4109e-039,2.7067e-039,6.01475e-039,1.50606e-039,3.79287e-052,1.51519e-051,6.81977e-052,3.55516e-052,1.21302e-051,1.20099e-051,0.5
0.5,8.91847e-020,3.44212e-020,3.54317e-020,8.19723e-020,2.7309e-020,2.2998e-020,2.89548e-033,3.43898e-033,1.03251e-032,4.46402e-033,4.33731e-033,1.12413e-032,0.5
0.479167,0.0208333,1.09676e-038,1.80141e-038,1.55977e-038,2.04261e-038,1.98601e-038,5.00233e-051,5.14624e-051,3.93043e-051,4.5401e-051,2.76481e-051,0.0208333,0.479167
0.346154,0.153846,2.52646e-019,1.1213e-019,3.32076e-020,2.95178e-020,1.55133e-019,1.95349e-032,3.71838e-033,4.18318e-033,1.41256e-032,3.18422e-032,0.153846,0.346154
0.5,3.8666e-019,2.63237e-019,8.4727e-020,1.53594e-019,7.10744e-020,2.05976e-019,2.59339e-032,8.95131e-033,1.93469e-032,1.06733e-032,3.31662e-032,4.8737e-032,0.5
0.5,1.88535e-010,1.88535e-010,1.88535e-010,1.2563e-009,5.61747e-011,2.80873e-010,1.76775e-023,3.5355e-024,7.91342e-023,1.18842e-023,1.18842e-023,1.18842e-023,0.5
0.479167,0.0208333,1.82395e-075,2.20698e-075,1.5002e-075,1.40858e-075,2.618e-076,1.31879e-088,7.09686e-088,7.55967e-088,1.11226e-087,9.19371e-088,0.0208333,0.479167
0.5,2.34349e-038,2.34349e-038,3.48154e-038,1.85593e-038,1.85593e-038,5.09197e-038,1.28267e-050,4.67612e-051,4.67612e-051,8.77281e-051,5.90693e-051,5.90693e-051,0.5
0.346154,0.153846,4.97795e-038,3.65922e-038,1.12328e-037,3.84335e-038,1.02314e-037,2.57732e-050,9.68313e-051,2.83057e-050,9.22253e-051,1.25467e-050,0.153846,0.346154
0.5,5.7418e-020,3.31578e-019,1.59324e-019,1.59324e-019,3.70772e-019,8.68266e-020,1.09334e-032,4.67005e-032,2.00743e-032,2.00743e-032,4.17849e-032,7.23686e-033,0.5
0.5,3.29834e-037,1.36231e-037,1.36231e-037,2.61894e-038,4.33282e-037,2.96019e-037,7.45624e-050,1.09168e-049,6.59962e-051,3.43308e-050,3.43308e-050,8.31335e-050,0.5
0.5,1.79651e-019,7.38021e-019,4.26913e-019,5.20629e-019,3.7238e-019,9.28881e-020,1.16951e-032,4.68885e-032,6.55887e-032,5.37854e-032,9.30065e-032,2.26446e-032,0.5
0.5,4.9903e-019,7.43045e-019,6.63065e-019,1.59383e-018,1.13308e-018,2.892e-020,3.63951e-033,1.42691e-031,2.0079e-031,8.35548e-032,9.3641e-032,6.29016e-032,0.5
0.5,1.62477e-009,3.17649e-010,1.23503e-009,4.00143e-010,5.70201e-010,1.70059e-010,1.07007e-023,3.58957e-023,2.5195e-023,7.77937e-023,2.00109e-023,1.02399e-022,0.5
0.479167,0.0208333,5.76528e-036,5.60722e-036,1.25554e-036,5.57143e-036,3.5231e-036,8.87322e-049,1.40362e-048,3.16337e-049,1.413e-048,1.45315e-048,0.0208333,0.479167
0.346154,0.153846,1.16497e-018,5.82484e-019,3.36142e-018,3.49018e-018,7.22442e-019,9.09417e-032,4.39594e-031,4.23589e-031,7.34148e-032,1.4683e-031,0.153846,0.346154
0.346154,0.153846,5.13195e-018,1.02187e-017,1.51408e-018,1.53582e-018,2.42467e-019,3.05116e-032,1.93354e-031,1.90685e-031,1.28737e-030,6.46819e-031,0.153846,0.346154
0.5,1.00864e-009,7.64121e-010,5.4956e-009,2.37068e-010,2.37068e-010,8.9301e-010,5.6193e-023,1.49235e-023,1.49235e-023,3.46181e-022,4.81676e-023,6.3584e-023,0.5
0.346154,0.153846,9.53646e-018,2.37408e-017,1.38075e-017,1.8143e-017,9.33732e-018,1.17558e-030,2.28513e-030,1.73935e-030,2.99167e-030,1.20214e-030,0.153846,0.346154
0.5,3.4219e-009,1.481e-009,1.481e-009,1.481e-009,5.07775e-009,4.32757e-009,2.72416e-022,3.19783e-022,9.33262e-023,9.33262e-023,9.33262e-023,2.15691e-022,0.5
0.5,7.30081e-009,1.38589e-009,3.46023e-009,4.95307e-009,5.55075e-009,1.18865e-008,7.48242e-022,3.49571e-022,3.12065e-022,2.18025e-022,8.73287e-023,4.60206e-022,0.5
0.0999628,0.399851,8.21393e-005,4.8668e-005,0.00017014,1.76668e-005,5.3035e-005,1.66689e-018,5.55629e-019,5.35785e-018,1.53407e-018,2.58925e-018,0.399851,0.0999628
0.5,5.42343e-071,1.11123e-070,1.58368e-070,5.67562e-071,2.19347e-071,4.45139e-071,2.23576e-083,1.10243e-083,2.85301e-083,7.96632e-083,5.59449e-083,2.73251e-083,0.5
0.5,8.23115e-036,1.2408e-035,1.16345e-035,3.33594e-036,3.33594e-036,3.33594e-036,8.37757e-049,8.37757e-049,8.37757e-049,2.92471e-048,3.12359e-048,2.07407e-048,0.5
0.5,1.07567e-035,6.7603e-036,2.02766e-035,1.82215e-035,2.18065e-035,6.74131e-036,1.69164e-048,5.47882e-048,4.58284e-048,5.10372e-048,1.70296e-048,2.7113e-048,0.5
0.5,1.28504e-018,1.28504e-018,4.18533e-018,3.5876e-018,5.9171e-018,2.1315e-018,2.67166e-031,7.43461e-031,4.5119e-031,5.2735e-031,1.6199e-031,1.6199e-031,0.5
0.5,1.06279e-034,3.08656e-035,3.54285e-035,7.36319e-035,1.36058e-035,7.84411e-035,1.96941e-047,3.41902e-048,1.85165e-047,8.91367e-048,7.76778e-048,2.6774e-047,0.5
0.346154,0.153846,2.88718e-018,9.04585e-018,1.3678e-017,4.09e-018,7.08226e-018,8.88272e-031,5.13748e-031,1.72056e-030,1.1398e-030,3.63919e-031,0.153846,0.346154
0.5,6.74621e-018,3.8258e-018,6.37513e-018,2.88485e-017,2.68265e-017,9.44363e-019,1.18277e-031,3.36851e-030,3.62977e-030,8.03322e-031,4.82177e-031,8.50537e-031,0.5
0.5,1.29502e-009,1.94618e-009,6.51164e-010,6.51164e-010,7.78566e-009,4.825e-009,3.0258e-022,4.89758e-022,4.10442e-023,4.10442e-023,1.22688e-022,8.16434e-023,0.5
0.5,5.84997e-034,5.43046e-034,2.50932e-034,1.39784e-033,3.09318e-034,2.32489e-033,5.84314e-046,7.77982e-047,3.51705e-046,6.31681e-047,1.36723e-046,1.47372e-046,0.5
0.5,9.88354e-018,3.45643e-017,7.91993e-017,7.82406e-018,7.82406e-018,7.82406e-018,9.82216e-031,9.82216e-031,9.82216e-031,9.95752e-030,4.3538e-030,1.24511e-030,0.5
0.346154,0.153846,5.2956e-017,1.42567e-017,1.45794e-016,2.92184e-017,5.20136e-017,6.52936e-030,3.67063e-030,1.83382e-029,1.79514e-030,6.67278e-030,0.153846,0.346154
0.5,3.11044e-009,3.11044e-009,9.6585e-009,4.55807e-009,4.84962e-009,9.0197e-009,5.65935e-022,3.04625e-022,2.86519e-022,6.08249e-022,1.96019e-022,1.96019e-022,0.5
0.346154,0.153846,3.59546e-016,1.11672e-016,3.11519e-016,3.10047e-016,8.39531e-017,1.05322e-029,3.89466e-029,3.91743e-029,1.40506e-029,4.5287e-029,0.153846,0.346154
0.5,3.92073e-009,3.92073e-009,3.92073e-009,2.90127e-008,2.3251e-008,4.5813e-009,2.87369e-022,1.45963e-021,1.82564e-021,2.47168e-022,2.47168e-022,2.47168e-022,0.5
0.5,3.28751e-008,1.51738e-008,4.12946e-008,7.00364e-009,2.25318e-008,1.83101e-008,1.14726e-021,1.41442e-021,4.40071e-022,2.59665e-021,9.55007e-022,2.07248e-021,0.5
0.49963,4.53119e-005,7.92959e-005,0.000158592,0.000293887,2.75341e-005,0.000136023,4.25379e-018,8.62582e-019,9.23707e-018,4.99889e-018,2.49944e-018,1.42825e-018,0.49963
0.5,2.29487e-031,1.39054e-031,8.51142e-032,2.64965e-031,4.13143e-031,1.80186e-031,4.49373e-044,1.03373e-043,6.64837e-044,2.13585e-044,3.49618e-044,5.77715e-044,0.5
0.5,8.16988e-016,2.18519e-016,2.18519e-016,2.18519e-016,3.24107e-016,4.94155e-016,6.15635e-029,4.04767e-029,2.7415e-029,2.7415e-029,2.7415e-029,1.0285e-028,0.5
0.5,1.38063e-016,1.61608e-015,5.04763e-016,9.07798e-016,1.06912e-015,3.45792e-016,4.29547e-029,1.33444e-028,1.13808e-028,6.33038e-029,2.03354e-028,1.74059e-029,0.5
0.5,2.03571e-008,6.25223e-008,1.36859e-008,1.36859e-008,1.36859e-008,1.14382e-008,7.07775e-022,8.53883e-022,8.53883e-022,8.53883e-022,3.93148e-021,1.28323e-021,0.5
0.5,2.59453e-015,1.44175e-015,5.86382e-015,9.64563e-016,5.95024e-015,1.50482e-015,1.8664e-028,7.43231e-028,1.20776e-028,7.36613e-028,1.81723e-028,3.27049e-028,0.5
0.5,3.39526e-008,1.69763e-008,1.69763e-008,6.36952e-008,2.97294e-008,1.09371e-007,6.80059e-021,1.86928e-021,4.0135e-021,1.07006e-021,1.07006e-021,2.14012e-021,0.5
0.461538,0.0384615,2.48551e-007,8.58596e-008,8.97139e-008,4.60762e-008,7.1002e-008,4.38894e-021,2.86525e-021,5.58043e-021,5.40922e-021,1.56647e-020,0.0384615,0.461538
0.499265,0.000247587,8.06304e-005,8.06304e-005,8.06304e-005,0.000519834,0.000461476,1.42547e-017,1.63763e-017,2.54121e-018,2.54121e-018,2.54121e-018,7.80378e-018,0.499265
0.5,3.02113e-014,5.58018e-014,8.96551e-014,4.1027e-014,5.75774e-015,5.52345e-014,6.76657e-027,7.09067e-028,5.08315e-027,1.11938e-026,7.00724e-027,3.8085e-027,0.5
0.499999,3.06829e-007,1.25556e-007,1.64054e-007,1.01276e-007,2.16764e-007,1.39442e-007,8.42594e-021,1.34177e-020,6.2739e-021,1.02299e-020,7.91203e-021,1.93401e-020,0.499999
0.499999,2.99612e-007,4.64943e-007,7.31357e-007,2.93664e-007,2.3115e-007,8.55862e-008,5.09086e-021,1.41252e-020,1.79825e-020,4.56849e-020,2.92904e-020,1.88824e-020,0.499999
0.49855,0.001205,0.00032019,0.00032019,0.000468782,0.000584253,2.10631e-006,2.0386e-033,1.73763e-017,1.46682e-017,1.00796e-017,1.00796e-017,3.79671e-017,0.49855
0.346151,0.153845,6.15639e-007,1.40976e-006,2.87279e-006,2.71244e-006,3.75512e-007,2.11702e-020,1.61606e-019,1.80087e-019,8.86268e-020,3.88057e-020,0.153845,0.346151
0.497178,0.00146884,0.00112938,0.00212117,0.000305529,0.000305529,0.000313516,8.61239e-018,8.61239e-018,8.61239e-018,6.54214e-017,3.5455e-017,4.62922e-017,0.497178
0.494645,0.00157916,0.00300178,0.00128507,0.00193499,0.00121057,0.0016994,3.82621e-017,3.65039e-017,6.02e-017,4.049e-017,9.45883e-017,4.97691e-017,0.494645
0.172226,0.200931,0.0287044,0.017813,0.017813,0.142408,0.0182428,4.17775e-030,2.20896e-015,2.80698e-016,2.80698e-016,0.0287044,0.200931,0.172226
0.479167,0.0208333,2.75506e-141,2.67082e-141,3.31555e-141,3.28007e-141,4.25997e-141,4.19071e-153,3.23557e-153,3.27558e-153,2.64334e-153,2.73254e-153,0.0208333,0.479167
0.5,1.34734e-071,2.47013e-071,2.75109e-071,4.83366e-071,1.3089e-070,1.02851e-071,5.047e-084,6.44362e-083,2.39134e-083,1.36488e-083,1.22662e-083,6.69065e-084,0.5
0.5,5.90675e-071,4.66165e-071,5.45871e-071,6.93918e-071,2.62289e-071,2.54504e-070,1.25224e-082,1.29644e-083,3.4312e-083,2.70391e-083,2.31121e-083,2.93533e-083,0.5
0.5,3.46028e-036,1.03808e-035,5.78977e-036,1.01889e-035,5.01346e-036,1.03507e-035,2.53444e-048,1.23275e-048,2.51493e-048,1.4319e-048,2.58045e-048,8.60151e-049,0.5
0.5,1.92541e-070,2.07082e-070,3.36384e-070,6.53345e-070,2.05729e-070,4.465e-070,2.19216e-082,1.01367e-082,3.22551e-082,1.66518e-082,1.02713e-082,9.56528e-083,0.5
0.5,1.38759e-035,1.38759e-035,7.90663e-036,2.55011e-035,9.24235e-036,1.99659e-035,4.88706e-048,2.27593e-048,6.29197e-048,1.96085e-048,3.44672e-048,3.44672e-048,0.5
0.5,4.75873e-035,8.69841e-035,1.27502e-035,1.97007e-035,3.35759e-036,1.03555e-035,2.5229e-048,8.21662e-049,4.83186e-048,3.13382e-048,2.1486e-047,1.18223e-047,0.5
0.5,4.27562e-018,7.92435e-018,5.46102e-018,4.5689e-018,3.72231e-018,9.35375e-019,1.1369e-031,4.53174e-031,5.61196e-031,6.74656e-031,9.84032e-031,5.32144e-031,0.5
